model_id,actual_zone,predicted_zone,count,percentage_of_actual_zone
knn_blind,Zone_03,Zone_03,22,6.04
knn_blind,Zone_03,Zone_04,41,11.26
knn_blind,Zone_03,Zone_05,5,1.37
knn_blind,Zone_03,Zone_06,4,1.1
knn_blind,Zone_03,Zone_07,136,37.36
knn_blind,Zone_03,Zone_08,76,20.88
knn_blind,Zone_03,Zone_09,1,0.27
knn_blind,Zone_03,Zone_10,6,1.65
knn_blind,Zone_04,Zone_01,35,6.74
knn_blind,Zone_04,Zone_02,52,10.02
knn_blind,Zone_04,Zone_03,58,11.18
knn_blind,Zone_04,Zone_04,65,12.52
knn_blind,Zone_04,Zone_05,11,2.12
knn_blind,Zone_04,Zone_06,3,0.58
knn_blind,Zone_04,Zone_07,184,35.45
knn_blind,Zone_04,Zone_08,98,18.88
knn_blind,Zone_04,Zone_09,1,0.19
knn_blind,Zone_04,Zone_10,12,2.31
knn_blind,Zone_05,Zone_01,11,7.19
knn_blind,Zone_05,Zone_02,13,8.5
knn_blind,Zone_05,Zone_03,11,7.19
knn_blind,Zone_05,Zone_04,16,10.46
knn_blind,Zone_05,Zone_05,1,0.65
knn_blind,Zone_05,Zone_06,4,2.61
knn_blind,Zone_05,Zone_07,56,36.6
knn_blind,Zone_05,Zone_08,39,25.49
knn_blind,Zone_05,Zone_09,0,0.0
knn_blind,Zone_05,Zone_10,2,1.31
knn_blind,Zone_06,Zone_01,17,10.12
knn_blind,Zone_06,Zone_02,15,8.93
knn_blind,Zone_06,Zone_03,12,7.14
knn_blind,Zone_06,Zone_04,18,10.71
knn_blind,Zone_06,Zone_05,2,1.19
knn_blind,Zone_06,Zone_06,1,0.6
knn_blind,Zone_06,Zone_07,68,40.48
knn_blind,Zone_06,Zone_08,30,17.86
knn_blind,Zone_06,Zone_09,0,0.0
knn_blind,Zone_06,Zone_10,5,2.98
knn_blind,Zone_07,Zone_01,106,9.75
knn_blind,Zone_07,Zone_02,101,9.29
knn_blind,Zone_07,Zone_03,99,9.11
knn_blind,Zone_07,Zone_04,128,11.78
knn_blind,Zone_07,Zone_05,15,1.38
knn_blind,Zone_07,Zone_06,25,2.3
knn_blind,Zone_07,Zone_07,373,34.31
knn_blind,Zone_07,Zone_08,222,20.42
knn_blind,Zone_07,Zone_09,0,0.0
knn_blind,Zone_07,Zone_10,18,1.66
knn_blind,Zone_08,Zone_01,95,10.94
knn_blind,Zone_08,Zone_02,80,9.22
knn_blind,Zone_08,Zone_03,75,8.64
knn_blind,Zone_08,Zone_04,95,10.94
knn_blind,Zone_08,Zone_05,8,0.92
knn_blind,Zone_08,Zone_06,12,1.38
knn_blind,Zone_08,Zone_07,307,35.37
knn_blind,Zone_08,Zone_08,178,20.51
knn_blind,Zone_08,Zone_09,0,0.0
knn_blind,Zone_08,Zone_10,18,2.07
knn_blind,Zone_09,Zone_01,4,8.7
knn_blind,Zone_09,Zone_02,4,8.7
knn_blind,Zone_09,Zone_03,4,8.7
knn_blind,Zone_09,Zone_04,5,10.87
knn_blind,Zone_09,Zone_05,0,0.0
knn_blind,Zone_09,Zone_06,0,0.0
knn_blind,Zone_09,Zone_07,17,36.96
knn_blind,Zone_09,Zone_08,11,23.91
knn_blind,Zone_09,Zone_09,0,0.0
knn_blind,Zone_09,Zone_10,1,2.17
knn_blind,Zone_10,Zone_01,25,10.78
knn_blind,Zone_10,Zone_02,20,8.62
knn_blind,Zone_10,Zone_03,17,7.33
knn_blind,Zone_10,Zone_04,30,12.93
knn_blind,Zone_10,Zone_05,3,1.29
knn_blind,Zone_10,Zone_06,5,2.16
knn_blind,Zone_10,Zone_07,79,34.05
knn_blind,Zone_10,Zone_08,51,21.98
knn_blind,Zone_10,Zone_09,0,0.0
knn_blind,Zone_10,Zone_10,2,0.86
decision_tree_full_none,Zone_01,Zone_01,248,100.0
decision_tree_full_none,Zone_01,Zone_02,0,0.0
decision_tree_full_none,Zone_01,Zone_03,0,0.0
decision_tree_full_none,Zone_01,Zone_04,0,0.0
decision_tree_full_none,Zone_01,Zone_05,0,0.0
decision_tree_full_none,Zone_01,Zone_06,0,0.0
decision_tree_full_none,Zone_01,Zone_07,0,0.0
decision_tree_full_none,Zone_01,Zone_08,0,0.0
decision_tree_full_none,Zone_01,Zone_09,0,0.0
decision_tree_full_none,Zone_01,Zone_10,0,0.0
decision_tree_full_none,Zone_02,Zone_01,0,0.0
decision_tree_full_none,Zone_02,Zone_02,315,100.0
decision_tree_full_none,Zone_02,Zone_03,0,0.0
decision_tree_full_none,Zone_02,Zone_04,0,0.0
decision_tree_full_none,Zone_02,Zone_05,0,0.0
decision_tree_full_none,Zone_02,Zone_06,0,0.0
decision_tree_full_none,Zone_02,Zone_07,0,0.0
decision_tree_full_none,Zone_02,Zone_08,0,0.0
decision_tree_full_none,Zone_02,Zone_09,0,0.0
decision_tree_full_none,Zone_02,Zone_10,0,0.0
decision_tree_full_none,Zone_03,Zone_01,0,0.0
decision_tree_full_none,Zone_03,Zone_02,0,0.0
decision_tree_full_none,Zone_03,Zone_03,364,100.0
decision_tree_full_none,Zone_03,Zone_04,0,0.0
decision_tree_full_none,Zone_03,Zone_05,0,0.0
decision_tree_full_none,Zone_03,Zone_06,0,0.0
decision_tree_full_none,Zone_03,Zone_07,0,0.0
decision_tree_full_none,Zone_03,Zone_08,0,0.0
decision_tree_full_none,Zone_03,Zone_09,0,0.0
decision_tree_full_none,Zone_03,Zone_10,0,0.0
decision_tree_full_none,Zone_04,Zone_01,0,0.0
decision_tree_full_none,Zone_04,Zone_02,0,0.0
decision_tree_full_none,Zone_04,Zone_03,0,0.0
decision_tree_full_none,Zone_04,Zone_04,519,100.0
decision_tree_full_none,Zone_04,Zone_05,0,0.0
decision_tree_full_none,Zone_04,Zone_06,0,0.0
decision_tree_full_none,Zone_04,Zone_07,0,0.0
decision_tree_full_none,Zone_04,Zone_08,0,0.0
decision_tree_full_none,Zone_04,Zone_09,0,0.0
decision_tree_full_none,Zone_04,Zone_10,0,0.0
decision_tree_full_none,Zone_05,Zone_01,0,0.0
decision_tree_full_none,Zone_05,Zone_02,0,0.0
decision_tree_full_none,Zone_05,Zone_03,0,0.0
decision_tree_full_none,Zone_05,Zone_04,0,0.0
decision_tree_full_none,Zone_05,Zone_05,153,100.0
decision_tree_full_none,Zone_05,Zone_06,0,0.0
decision_tree_full_none,Zone_05,Zone_07,0,0.0
decision_tree_full_none,Zone_05,Zone_08,0,0.0
decision_tree_full_none,Zone_05,Zone_09,0,0.0
decision_tree_full_none,Zone_05,Zone_10,0,0.0
decision_tree_full_none,Zone_06,Zone_01,0,0.0
decision_tree_full_none,Zone_06,Zone_02,0,0.0
decision_tree_full_none,Zone_06,Zone_03,0,0.0
decision_tree_full_none,Zone_06,Zone_04,0,0.0
decision_tree_full_none,Zone_06,Zone_05,0,0.0
decision_tree_full_none,Zone_06,Zone_06,156,92.86
decision_tree_full_none,Zone_06,Zone_07,12,7.14
decision_tree_full_none,Zone_06,Zone_08,0,0.0
decision_tree_full_none,Zone_06,Zone_09,0,0.0
decision_tree_full_none,Zone_06,Zone_10,0,0.0
decision_tree_full_none,Zone_07,Zone_01,0,0.0
decision_tree_full_none,Zone_07,Zone_02,0,0.0
decision_tree_full_none,Zone_07,Zone_03,0,0.0
decision_tree_full_none,Zone_07,Zone_04,0,0.0
decision_tree_full_none,Zone_07,Zone_05,0,0.0
decision_tree_full_none,Zone_07,Zone_06,0,0.0
decision_tree_full_none,Zone_07,Zone_07,884,81.32
decision_tree_full_none,Zone_07,Zone_08,203,18.68
decision_tree_full_none,Zone_07,Zone_09,0,0.0
decision_tree_full_none,Zone_07,Zone_10,0,0.0
decision_tree_full_none,Zone_08,Zone_01,0,0.0
decision_tree_full_none,Zone_08,Zone_02,0,0.0
decision_tree_full_none,Zone_08,Zone_03,0,0.0
decision_tree_full_none,Zone_08,Zone_04,0,0.0
decision_tree_full_none,Zone_08,Zone_05,0,0.0
decision_tree_full_none,Zone_08,Zone_06,0,0.0
decision_tree_full_none,Zone_08,Zone_07,128,14.75
decision_tree_full_none,Zone_08,Zone_08,740,85.25
decision_tree_full_none,Zone_08,Zone_09,0,0.0
decision_tree_full_none,Zone_08,Zone_10,0,0.0
decision_tree_full_none,Zone_09,Zone_01,0,0.0
decision_tree_full_none,Zone_09,Zone_02,0,0.0
decision_tree_full_none,Zone_09,Zone_03,0,0.0
decision_tree_full_none,Zone_09,Zone_04,0,0.0
decision_tree_full_none,Zone_09,Zone_05,0,0.0
decision_tree_full_none,Zone_09,Zone_06,0,0.0
decision_tree_full_none,Zone_09,Zone_07,0,0.0
decision_tree_full_none,Zone_09,Zone_08,0,0.0
decision_tree_full_none,Zone_09,Zone_09,46,100.0
decision_tree_full_none,Zone_09,Zone_10,0,0.0
decision_tree_full_none,Zone_10,Zone_01,0,0.0
decision_tree_full_none,Zone_10,Zone_02,0,0.0
decision_tree_full_none,Zone_10,Zone_03,0,0.0
decision_tree_full_none,Zone_10,Zone_04,0,0.0
decision_tree_full_none,Zone_10,Zone_05,0,0.0
decision_tree_full_none,Zone_10,Zone_06,0,0.0
decision_tree_full_none,Zone_10,Zone_07,0,0.0
decision_tree_full_none,Zone_10,Zone_08,0,0.0
decision_tree_full_none,Zone_10,Zone_09,0,0.0
decision_tree_full_none,Zone_10,Zone_10,232,100.0
decision_tree_full_balanced,Zone_01,Zone_01,248,100.0
decision_tree_full_balanced,Zone_01,Zone_02,0,0.0
decision_tree_full_balanced,Zone_01,Zone_03,0,0.0
decision_tree_full_balanced,Zone_01,Zone_04,0,0.0
decision_tree_full_balanced,Zone_01,Zone_05,0,0.0
decision_tree_full_balanced,Zone_01,Zone_06,0,0.0
decision_tree_full_balanced,Zone_01,Zone_07,0,0.0
decision_tree_full_balanced,Zone_01,Zone_08,0,0.0
decision_tree_full_balanced,Zone_01,Zone_09,0,0.0
decision_tree_full_balanced,Zone_01,Zone_10,0,0.0
decision_tree_full_balanced,Zone_02,Zone_01,0,0.0
decision_tree_full_balanced,Zone_02,Zone_02,315,100.0
decision_tree_full_balanced,Zone_02,Zone_03,0,0.0
decision_tree_full_balanced,Zone_02,Zone_04,0,0.0
decision_tree_full_balanced,Zone_02,Zone_05,0,0.0
decision_tree_full_balanced,Zone_02,Zone_06,0,0.0
decision_tree_full_balanced,Zone_02,Zone_07,0,0.0
decision_tree_full_balanced,Zone_02,Zone_08,0,0.0
decision_tree_full_balanced,Zone_02,Zone_09,0,0.0
decision_tree_full_balanced,Zone_02,Zone_10,0,0.0
decision_tree_full_balanced,Zone_03,Zone_01,0,0.0
decision_tree_full_balanced,Zone_03,Zone_02,0,0.0
decision_tree_full_balanced,Zone_03,Zone_03,364,100.0
decision_tree_full_balanced,Zone_03,Zone_04,0,0.0
decision_tree_full_balanced,Zone_03,Zone_05,0,0.0
decision_tree_full_balanced,Zone_03,Zone_06,0,0.0
decision_tree_full_balanced,Zone_03,Zone_07,0,0.0
decision_tree_full_balanced,Zone_03,Zone_08,0,0.0
decision_tree_full_balanced,Zone_03,Zone_09,0,0.0
decision_tree_full_balanced,Zone_03,Zone_10,0,0.0
decision_tree_full_balanced,Zone_04,Zone_01,0,0.0
decision_tree_full_balanced,Zone_04,Zone_02,0,0.0
decision_tree_full_balanced,Zone_04,Zone_03,0,0.0
decision_tree_full_balanced,Zone_04,Zone_04,519,100.0
decision_tree_full_balanced,Zone_04,Zone_05,0,0.0
decision_tree_full_balanced,Zone_04,Zone_06,0,0.0
decision_tree_full_balanced,Zone_04,Zone_07,0,0.0
decision_tree_full_balanced,Zone_04,Zone_08,0,0.0
decision_tree_full_balanced,Zone_04,Zone_09,0,0.0
decision_tree_full_balanced,Zone_04,Zone_10,0,0.0
decision_tree_full_balanced,Zone_05,Zone_01,0,0.0
decision_tree_full_balanced,Zone_05,Zone_02,0,0.0
decision_tree_full_balanced,Zone_05,Zone_03,0,0.0
decision_tree_full_balanced,Zone_05,Zone_04,0,0.0
decision_tree_full_balanced,Zone_05,Zone_05,153,100.0
decision_tree_full_balanced,Zone_05,Zone_06,0,0.0
decision_tree_full_balanced,Zone_05,Zone_07,0,0.0
decision_tree_full_balanced,Zone_05,Zone_08,0,0.0
decision_tree_full_balanced,Zone_05,Zone_09,0,0.0
decision_tree_full_balanced,Zone_05,Zone_10,0,0.0
decision_tree_full_balanced,Zone_06,Zone_01,0,0.0
decision_tree_full_balanced,Zone_06,Zone_02,0,0.0
decision_tree_full_balanced,Zone_06,Zone_03,0,0.0
decision_tree_full_balanced,Zone_06,Zone_04,0,0.0
decision_tree_full_balanced,Zone_06,Zone_05,0,0.0
decision_tree_full_balanced,Zone_06,Zone_06,157,93.45
decision_tree_full_balanced,Zone_06,Zone_07,11,6.55
decision_tree_full_balanced,Zone_06,Zone_08,0,0.0
decision_tree_full_balanced,Zone_06,Zone_09,0,0.0
decision_tree_full_balanced,Zone_06,Zone_10,0,0.0
decision_tree_full_balanced,Zone_07,Zone_01,0,0.0
decision_tree_full_balanced,Zone_07,Zone_02,0,0.0
decision_tree_full_balanced,Zone_07,Zone_03,0,0.0
decision_tree_full_balanced,Zone_07,Zone_04,0,0.0
decision_tree_full_balanced,Zone_07,Zone_05,0,0.0
decision_tree_full_balanced,Zone_07,Zone_06,6,0.55
decision_tree_full_balanced,Zone_07,Zone_07,833,76.63
decision_tree_full_balanced,Zone_07,Zone_08,248,22.82
decision_tree_full_balanced,Zone_07,Zone_09,0,0.0
decision_tree_full_balanced,Zone_07,Zone_10,0,0.0
decision_tree_full_balanced,Zone_08,Zone_01,0,0.0
decision_tree_full_balanced,Zone_08,Zone_02,0,0.0
decision_tree_full_balanced,Zone_08,Zone_03,0,0.0
decision_tree_full_balanced,Zone_08,Zone_04,0,0.0
decision_tree_full_balanced,Zone_08,Zone_05,0,0.0
decision_tree_full_balanced,Zone_08,Zone_06,0,0.0
decision_tree_full_balanced,Zone_08,Zone_07,57,6.57
decision_tree_full_balanced,Zone_08,Zone_08,811,93.43
decision_tree_full_balanced,Zone_08,Zone_09,0,0.0
decision_tree_full_balanced,Zone_08,Zone_10,0,0.0
decision_tree_full_balanced,Zone_09,Zone_01,0,0.0
decision_tree_full_balanced,Zone_09,Zone_02,0,0.0
decision_tree_full_balanced,Zone_09,Zone_03,0,0.0
decision_tree_full_balanced,Zone_09,Zone_04,0,0.0
decision_tree_full_balanced,Zone_09,Zone_05,0,0.0
decision_tree_full_balanced,Zone_09,Zone_06,0,0.0
decision_tree_full_balanced,Zone_09,Zone_07,0,0.0
decision_tree_full_balanced,Zone_09,Zone_08,0,0.0
decision_tree_full_balanced,Zone_09,Zone_09,46,100.0
decision_tree_full_balanced,Zone_09,Zone_10,0,0.0
decision_tree_full_balanced,Zone_10,Zone_01,0,0.0
decision_tree_full_balanced,Zone_10,Zone_02,0,0.0
decision_tree_full_balanced,Zone_10,Zone_03,0,0.0
decision_tree_full_balanced,Zone_10,Zone_04,0,0.0
decision_tree_full_balanced,Zone_10,Zone_05,0,0.0
decision_tree_full_balanced,Zone_10,Zone_06,0,0.0
decision_tree_full_balanced,Zone_10,Zone_07,0,0.0
decision_tree_full_balanced,Zone_10,Zone_08,0,0.0
decision_tree_full_balanced,Zone_10,Zone_09,0,0.0
decision_tree_full_balanced,Zone_10,Zone_10,232,100.0
decision_tree_blind_none,Zone_01,Zone_01,3,1.21
decision_tree_blind_none,Zone_01,Zone_02,6,2.42
decision_tree_blind_none,Zone_01,Zone_03,9,3.63
decision_tree_blind_none,Zone_01,Zone_04,10,4.03
decision_tree_blind_none,Zone_01,Zone_05,0,0.0
decision_tree_blind_none,Zone_01,Zone_06,0,0.0
decision_tree_blind_none,Zone_01,Zone_07,161,64.92
decision_tree_blind_none,Zone_01,Zone_08,58,23.39
decision_tree_blind_none,Zone_01,Zone_09,0,0.0
decision_tree_blind_none,Zone_01,Zone_10,1,0.4
decision_tree_blind_none,Zone_02,Zone_01,4,1.27
decision_tree_blind_none,Zone_02,Zone_02,6,1.9
decision_tree_blind_none,Zone_02,Zone_03,5,1.59
decision_tree_blind_none,Zone_02,Zone_04,18,5.71
decision_tree_blind_none,Zone_02,Zone_05,0,0.0
decision_tree_blind_none,Zone_02,Zone_06,0,0.0
decision_tree_blind_none,Zone_02,Zone_07,207,65.71
decision_tree_blind_none,Zone_02,Zone_08,74,23.49
decision_tree_blind_none,Zone_02,Zone_09,1,0.32
decision_tree_blind_none,Zone_02,Zone_10,0,0.0
decision_tree_blind_none,Zone_03,Zone_01,2,0.55
decision_tree_blind_none,Zone_03,Zone_02,7,1.92
decision_tree_blind_none,Zone_03,Zone_03,8,2.2
decision_tree_blind_none,Zone_03,Zone_04,19,5.22
decision_tree_blind_none,Zone_03,Zone_05,1,0.27
decision_tree_blind_none,Zone_03,Zone_06,0,0.0
decision_tree_blind_none,Zone_03,Zone_07,241,66.21
decision_tree_blind_none,Zone_03,Zone_08,85,23.35
decision_tree_blind_none,Zone_03,Zone_09,0,0.0
decision_tree_blind_none,Zone_03,Zone_10,1,0.27
decision_tree_blind_none,Zone_04,Zone_01,4,0.77
decision_tree_blind_none,Zone_04,Zone_02,14,2.7
decision_tree_blind_none,Zone_04,Zone_03,15,2.89
decision_tree_blind_none,Zone_04,Zone_04,29,5.59
decision_tree_blind_none,Zone_04,Zone_05,2,0.39
decision_tree_blind_none,Zone_04,Zone_06,0,0.0
decision_tree_blind_none,Zone_04,Zone_07,345,66.47
decision_tree_blind_none,Zone_04,Zone_08,105,20.23
decision_tree_blind_none,Zone_04,Zone_09,0,0.0
decision_tree_blind_none,Zone_04,Zone_10,5,0.96
decision_tree_blind_none,Zone_05,Zone_01,2,1.31
decision_tree_blind_none,Zone_05,Zone_02,3,1.96
decision_tree_blind_none,Zone_05,Zone_03,4,2.61
decision_tree_blind_none,Zone_05,Zone_04,6,3.92
decision_tree_blind_none,Zone_05,Zone_05,0,0.0
decision_tree_blind_none,Zone_05,Zone_06,0,0.0
decision_tree_blind_none,Zone_05,Zone_07,95,62.09
decision_tree_blind_none,Zone_05,Zone_08,43,28.1
decision_tree_blind_none,Zone_05,Zone_09,0,0.0
decision_tree_blind_none,Zone_05,Zone_10,0,0.0
decision_tree_blind_none,Zone_06,Zone_01,2,1.19
decision_tree_blind_none,Zone_06,Zone_02,2,1.19
decision_tree_blind_none,Zone_06,Zone_03,4,2.38
decision_tree_blind_none,Zone_06,Zone_04,12,7.14
decision_tree_blind_none,Zone_06,Zone_05,1,0.6
decision_tree_blind_none,Zone_06,Zone_06,0,0.0
decision_tree_blind_none,Zone_06,Zone_07,115,68.45
decision_tree_blind_none,Zone_06,Zone_08,32,19.05
decision_tree_blind_none,Zone_06,Zone_09,0,0.0
decision_tree_blind_none,Zone_06,Zone_10,0,0.0
decision_tree_blind_none,Zone_07,Zone_01,16,1.47
decision_tree_blind_none,Zone_07,Zone_02,25,2.3
decision_tree_blind_none,Zone_07,Zone_03,23,2.12
decision_tree_blind_none,Zone_07,Zone_04,49,4.51
decision_tree_blind_none,Zone_07,Zone_05,2,0.18
decision_tree_blind_none,Zone_07,Zone_06,3,0.28
decision_tree_blind_none,Zone_07,Zone_07,761,70.01
decision_tree_blind_none,Zone_07,Zone_08,204,18.77
decision_tree_blind_none,Zone_07,Zone_09,0,0.0
decision_tree_blind_none,Zone_07,Zone_10,4,0.37
decision_tree_blind_none,Zone_08,Zone_01,12,1.38
decision_tree_blind_none,Zone_08,Zone_02,26,3.0
decision_tree_blind_none,Zone_08,Zone_03,18,2.07
decision_tree_blind_none,Zone_08,Zone_04,52,5.99
decision_tree_blind_none,Zone_08,Zone_05,2,0.23
decision_tree_blind_none,Zone_08,Zone_06,1,0.12
decision_tree_blind_none,Zone_08,Zone_07,571,65.78
decision_tree_blind_none,Zone_08,Zone_08,178,20.51
decision_tree_blind_none,Zone_08,Zone_09,2,0.23
decision_tree_blind_none,Zone_08,Zone_10,6,0.69
decision_tree_blind_none,Zone_09,Zone_01,0,0.0
decision_tree_blind_none,Zone_09,Zone_02,2,4.35
decision_tree_blind_none,Zone_09,Zone_03,3,6.52
decision_tree_blind_none,Zone_09,Zone_04,3,6.52
decision_tree_blind_none,Zone_09,Zone_05,0,0.0
decision_tree_blind_none,Zone_09,Zone_06,0,0.0
decision_tree_blind_none,Zone_09,Zone_07,25,54.35
decision_tree_blind_none,Zone_09,Zone_08,12,26.09
decision_tree_blind_none,Zone_09,Zone_09,0,0.0
decision_tree_blind_none,Zone_09,Zone_10,1,2.17
decision_tree_blind_none,Zone_10,Zone_01,5,2.16
decision_tree_blind_none,Zone_10,Zone_02,2,0.86
decision_tree_blind_none,Zone_10,Zone_03,6,2.59
decision_tree_blind_none,Zone_10,Zone_04,11,4.74
decision_tree_blind_none,Zone_10,Zone_05,1,0.43
decision_tree_blind_none,Zone_10,Zone_06,0,0.0
decision_tree_blind_none,Zone_10,Zone_07,163,70.26
decision_tree_blind_none,Zone_10,Zone_08,41,17.67
decision_tree_blind_none,Zone_10,Zone_09,0,0.0
decision_tree_blind_none,Zone_10,Zone_10,3,1.29
decision_tree_blind_balanced,Zone_01,Zone_01,50,20.16
decision_tree_blind_balanced,Zone_01,Zone_02,32,12.9
decision_tree_blind_balanced,Zone_01,Zone_03,16,6.45
decision_tree_blind_balanced,Zone_01,Zone_04,21,8.47
decision_tree_blind_balanced,Zone_01,Zone_05,35,14.11
decision_tree_blind_balanced,Zone_01,Zone_06,21,8.47
decision_tree_blind_balanced,Zone_01,Zone_07,6,2.42
decision_tree_blind_balanced,Zone_01,Zone_08,8,3.23
decision_tree_blind_balanced,Zone_01,Zone_09,20,8.06
decision_tree_blind_balanced,Zone_01,Zone_10,39,15.73
decision_tree_blind_balanced,Zone_02,Zone_01,64,20.32
decision_tree_blind_balanced,Zone_02,Zone_02,28,8.89
decision_tree_blind_balanced,Zone_02,Zone_03,27,8.57
decision_tree_blind_balanced,Zone_02,Zone_04,23,7.3
decision_tree_blind_balanced,Zone_02,Zone_05,41,13.02
decision_tree_blind_balanced,Zone_02,Zone_06,28,8.89
decision_tree_blind_balanced,Zone_02,Zone_07,8,2.54
decision_tree_blind_balanced,Zone_02,Zone_08,10,3.17
decision_tree_blind_balanced,Zone_02,Zone_09,25,7.94
decision_tree_blind_balanced,Zone_02,Zone_10,61,19.37
decision_tree_blind_balanced,Zone_03,Zone_01,84,23.08
decision_tree_blind_balanced,Zone_03,Zone_02,55,15.11
decision_tree_blind_balanced,Zone_03,Zone_03,26,7.14
decision_tree_blind_balanced,Zone_03,Zone_04,31,8.52
decision_tree_blind_balanced,Zone_03,Zone_05,42,11.54
decision_tree_blind_balanced,Zone_03,Zone_06,23,6.32
decision_tree_blind_balanced,Zone_03,Zone_07,8,2.2
decision_tree_blind_balanced,Zone_03,Zone_08,5,1.37
decision_tree_blind_balanced,Zone_03,Zone_09,28,7.69
decision_tree_blind_balanced,Zone_03,Zone_10,62,17.03
decision_tree_blind_balanced,Zone_04,Zone_01,96,18.5
decision_tree_blind_balanced,Zone_04,Zone_02,67,12.91
decision_tree_blind_balanced,Zone_04,Zone_03,41,7.9
decision_tree_blind_balanced,Zone_04,Zone_04,36,6.94
decision_tree_blind_balanced,Zone_04,Zone_05,70,13.49
decision_tree_blind_balanced,Zone_04,Zone_06,42,8.09
decision_tree_blind_balanced,Zone_04,Zone_07,12,2.31
decision_tree_blind_balanced,Zone_04,Zone_08,10,1.93
decision_tree_blind_balanced,Zone_04,Zone_09,38,7.32
decision_tree_blind_balanced,Zone_04,Zone_10,107,20.62
decision_tree_blind_balanced,Zone_05,Zone_01,36,23.53
decision_tree_blind_balanced,Zone_05,Zone_02,21,13.73
decision_tree_blind_balanced,Zone_05,Zone_03,7,4.58
decision_tree_blind_balanced,Zone_05,Zone_04,13,8.5
decision_tree_blind_balanced,Zone_05,Zone_05,20,13.07
decision_tree_blind_balanced,Zone_05,Zone_06,12,7.84
decision_tree_blind_balanced,Zone_05,Zone_07,5,3.27
decision_tree_blind_balanced,Zone_05,Zone_08,7,4.58
decision_tree_blind_balanced,Zone_05,Zone_09,12,7.84
decision_tree_blind_balanced,Zone_05,Zone_10,20,13.07
decision_tree_blind_balanced,Zone_06,Zone_01,30,17.86
decision_tree_blind_balanced,Zone_06,Zone_02,24,14.29
decision_tree_blind_balanced,Zone_06,Zone_03,15,8.93
decision_tree_blind_balanced,Zone_06,Zone_04,13,7.74
decision_tree_blind_balanced,Zone_06,Zone_05,20,11.9
decision_tree_blind_balanced,Zone_06,Zone_06,16,9.52
decision_tree_blind_balanced,Zone_06,Zone_07,4,2.38
decision_tree_blind_balanced,Zone_06,Zone_08,1,0.6
decision_tree_blind_balanced,Zone_06,Zone_09,13,7.74
decision_tree_blind_balanced,Zone_06,Zone_10,32,19.05
decision_tree_blind_balanced,Zone_07,Zone_01,231,21.25
decision_tree_blind_balanced,Zone_07,Zone_02,151,13.89
decision_tree_blind_balanced,Zone_07,Zone_03,80,7.36
decision_tree_blind_balanced,Zone_07,Zone_04,70,6.44
decision_tree_blind_balanced,Zone_07,Zone_05,127,11.68
decision_tree_blind_balanced,Zone_07,Zone_06,90,8.28
decision_tree_blind_balanced,Zone_07,Zone_07,26,2.39
decision_tree_blind_balanced,Zone_07,Zone_08,30,2.76
decision_tree_blind_balanced,Zone_07,Zone_09,80,7.36
decision_tree_blind_balanced,Zone_07,Zone_10,202,18.58
decision_tree_blind_balanced,Zone_08,Zone_01,189,21.77
decision_tree_blind_balanced,Zone_08,Zone_02,125,14.4
decision_tree_blind_balanced,Zone_08,Zone_03,61,7.03
decision_tree_blind_balanced,Zone_08,Zone_04,48,5.53
decision_tree_blind_balanced,Zone_08,Zone_05,88,10.14
decision_tree_blind_balanced,Zone_08,Zone_06,69,7.95
decision_tree_blind_balanced,Zone_08,Zone_07,18,2.07
decision_tree_blind_balanced,Zone_08,Zone_08,29,3.34
decision_tree_blind_balanced,Zone_08,Zone_09,85,9.79
decision_tree_blind_balanced,Zone_08,Zone_10,156,17.97
decision_tree_blind_balanced,Zone_09,Zone_01,6,13.04
decision_tree_blind_balanced,Zone_09,Zone_02,5,10.87
decision_tree_blind_balanced,Zone_09,Zone_03,4,8.7
decision_tree_blind_balanced,Zone_09,Zone_04,5,10.87
decision_tree_blind_balanced,Zone_09,Zone_05,7,15.22
decision_tree_blind_balanced,Zone_09,Zone_06,3,6.52
decision_tree_blind_balanced,Zone_09,Zone_07,1,2.17
decision_tree_blind_balanced,Zone_09,Zone_08,3,6.52
decision_tree_blind_balanced,Zone_09,Zone_09,3,6.52
decision_tree_blind_balanced,Zone_09,Zone_10,9,19.57
decision_tree_blind_balanced,Zone_10,Zone_01,52,22.41
decision_tree_blind_balanced,Zone_10,Zone_02,28,12.07
decision_tree_blind_balanced,Zone_10,Zone_03,12,5.17
decision_tree_blind_balanced,Zone_10,Zone_04,13,5.6
decision_tree_blind_balanced,Zone_10,Zone_05,28,12.07
decision_tree_blind_balanced,Zone_10,Zone_06,22,9.48
decision_tree_blind_balanced,Zone_10,Zone_07,5,2.16
decision_tree_blind_balanced,Zone_10,Zone_08,2,0.86
decision_tree_blind_balanced,Zone_10,Zone_09,21,9.05
decision_tree_blind_balanced,Zone_10,Zone_10,49,21.12
random_forest_full_none,Zone_01,Zone_01,248,100.0
random_forest_full_none,Zone_01,Zone_02,0,0.0
random_forest_full_none,Zone_01,Zone_03,0,0.0
random_forest_full_none,Zone_01,Zone_04,0,0.0
random_forest_full_none,Zone_01,Zone_05,0,0.0
random_forest_full_none,Zone_01,Zone_06,0,0.0
random_forest_full_none,Zone_01,Zone_07,0,0.0
random_forest_full_none,Zone_01,Zone_08,0,0.0
random_forest_full_none,Zone_01,Zone_09,0,0.0
random_forest_full_none,Zone_01,Zone_10,0,0.0
random_forest_full_none,Zone_02,Zone_01,0,0.0
